Condition  Subject  Replication  Time    Moment 
    4    7    6    0.1074   20.1847
    4    7    6    0.1113   18.5950
    4    7    6    0.1152   27.8088
    4    7    6    0.1191   18.3598
    4    7    6    0.1230   26.5832
    4    7    6    0.1270   23.8646
    4    7    6    0.1309   23.2670
    4    7    6    0.1348   28.5624
    4    7    6    0.1387   28.6974
    4    7    6    0.1426   24.9291
    4    7    6    0.1465   38.7710
    4    7    6    0.1504   33.1243
    4    7    6    0.1543   30.8699
    4    7    6    0.1582   33.6365
    4    7    6    0.1621   33.1950
    4    7    6    0.1660   33.3067
    4    7    6    0.1699   36.4626
    4    7    6    0.1738   34.6679
    4    7    6    0.1777   35.7920
    4    7    6    0.1816   36.2127
    4    7    6    0.1855   35.1883
    4    7    6    0.1895   38.7953
    4    7    6    0.1934   32.7632
    4    7    6    0.1973   32.1281
    4    7    6    0.2012   38.6797
    4    7    6    0.2051   35.9478
    4    7    6    0.2090   34.3811
    4    7    6    0.2129   39.7450
    4    7    6    0.2168   40.7562
    4    7    6    0.2207   36.5633
    4    7    6    0.2246   39.2543
    4    7    6    0.2285   39.3868
    4    7    6    0.2324   40.5012
    4    7    6    0.2363   34.4890
    4    7    6    0.2402   33.9639
    4    7    6    0.2441   29.1661
    4    7    6    0.2480   30.6571
    4    7    6    0.2520   40.2872
    4    7    6    0.2559   35.8045
    4    7    6    0.2598   35.4759
    4    7    6    0.2637   35.5843
    4    7    6    0.2676   34.8366
    4    7    6    0.2715   36.3062
    4    7    6    0.2754   33.9828
    4    7    6    0.2793   35.6613
    4    7    6    0.2832   41.7326
    4    7    6    0.2871   32.4268
    4    7    6    0.2910   38.8639
    4    7    6    0.2949   33.4923
    4    7    6    0.2988   36.4163
    4    7    6    0.3027   36.8807
    4    7    6    0.3066   33.5579
    4    7    6    0.3105   38.0323
    4    7    6    0.3145   34.2460
    4    7    6    0.3184   34.5860
    4    7    6    0.3223   37.3409
    4    7    6    0.3262   36.2002
    4    7    6    0.3301   35.2629
    4    7    6    0.3340   32.6289
    4    7    6    0.3379   36.3050
    4    7    6    0.3418   32.1018
    4    7    6    0.3457   34.6489
    4    7    6    0.3496   37.4254
    4    7    6    0.3535   32.0137
    4    7    6    0.3574   33.4890
    4    7    6    0.3613   34.0612
    4    7    6    0.3652   27.9021
    4    7    6    0.3691   35.7554
    4    7    6    0.3730   37.2110
    4    7    6    0.3770   29.5391
    4    7    6    0.3809   23.9770
    4    7    6    0.3848   33.0640
    4    7    6    0.3887   28.7073
    4    7    6    0.3926   29.1380
    4    7    6    0.3965   30.2712
    4    7    6    0.4004   30.8052
    4    7    6    0.4043   25.5799
    4    7    6    0.4082   28.7793
    4    7    6    0.4121   26.7809
    4    7    6    0.4160   25.8506
    4    7    6    0.4199   33.8302
    4    7    6    0.4238   27.6073
    4    7    6    0.4277   29.7493
    4    7    6    0.4316   30.9641
    4    7    6    0.4355   26.7958
    4    7    6    0.4395   32.5285
    4    7    6    0.4434   26.0875
    4    7    6    0.4473   29.6362
    4    7    6    0.4512   32.4162
    4    7    6    0.4551   31.9563
    4    7    6    0.4590   33.5389
    4    7    6    0.4629   35.0792
    4    7    6    0.4668   31.2981
    4    7    6    0.4707   28.0033
    4    7    6    0.4746   33.1511
    4    7    6    0.4785   37.4301
    4    7    6    0.4824   34.4370
    4    7    6    0.4863   30.8217
    4    7    6    0.4902   30.4809
    4    7    6    0.4941   35.8946
    4    7    6    0.4980   35.7500
    4    7    6    0.5020   28.0712
    4    7    6    0.5059   36.2604
    4    7    6    0.5098   37.1862
    4    7    6    0.5137   34.4427
    4    7    6    0.5176   28.1183
    4    7    6    0.5215   30.6023
    4    7    6    0.5254   37.6170
    4    7    6    0.5293   40.4985
    4    7    6    0.5332   41.9213
    4    7    6    0.5371   33.0365
    4    7    6    0.5410   38.4667
    4    7    6    0.5449   40.6527
    4    7    6    0.5488   34.3825
    4    7    6    0.5527   40.4535
    4    7    6    0.5566   35.0311
    4    7    6    0.5605   31.4442
    4    7    6    0.5645   32.1110
    4    7    6    0.5684   36.7081
    4    7    6    0.5723   36.6247
    4    7    6    0.5762   31.5603
    4    7    6    0.5801   32.7170
    4    7    6    0.5840   28.6318
    4    7    6    0.5879   26.4680
    4    7    6    0.5918   30.1273
    4    7    6    0.5957   28.6849
    4    7    6    0.5996   23.6382
    4    7    6    0.6035   26.2804
    4    7    6    0.6074   25.1539
    4    7    6    0.6113   29.7871
    4    7    6    0.6152   26.3046
    4    7    6    0.6191   24.2867
    4    7    6    0.6230   26.0842
    4    7    6    0.6270   24.4328
    4    7    6    0.6309   22.6830
    4    7    6    0.6348   19.4647
    4    7    6    0.6387   18.1438
    4    7    6    0.6426   18.0203
    4    7    6    0.6465   23.2474
    4    7    6    0.6504   18.4384
    4    7    6    0.6543   19.1148
    4    7    6    0.6582   21.1652
    4    7    6    0.6621   17.1614
    4    7    6    0.6660   15.1976
    4    7    6    0.6699   10.1415
    4    7    6    0.6738   15.6873
    4    7    6    0.6777   15.7296
    4    7    6    0.6816   23.2446
    4    7    6    0.6855   14.0848
    4    7    6    0.6895   14.8334
    4    7    6    0.6934   14.0058
    4    7    6    0.6973   17.8542
    4    7    6    0.7012   17.3417
    4    7    6    0.7051   12.3474
    4    7    6    0.7090   12.6278
    4    7    6    0.7129    8.3025
    4    7    6    0.7168   11.0131
    4    7    6    0.7207    5.4006
    4    7    6    0.7246   10.3151
    4    7    6    0.7285    5.0189
    4    7    6    0.7324    4.3782
    4    7    6    0.7363    7.4076
    4    7    6    0.7402   -3.0546
    4    7    6    0.7441   -0.1604
    4    7    6    0.7480   -0.9710
    4    7    6    0.7520    2.9939
    4    7    6    0.7559   -6.0132
    4    7    6    0.7598   -2.7487
    4    7    6    0.7637   -0.2496
    4    7    6    0.7676   -8.2683
    4    7    6    0.7715  -14.0005
    4    7    6    0.7754   -4.4207
    4    7    6    0.7793   -7.2431
    4    7    6    0.7832  -12.1680
    4    7    6    0.7871  -15.0869
    4    7    6    0.7910  -10.0128
    4    7    6    0.7949  -13.2109
    4    7    6    0.7988  -10.7952
    4    7    6    0.8027   -8.3620
    4    7    6    0.8066  -16.7314
    4    7    6    0.8105  -16.3557
    4    7    6    0.8145   -9.4658
    4    7    6    0.8184  -13.7880
    4    7    6    0.8223  -13.2744
    4    7    6    0.8262  -14.8566
    4    7    6    0.8301   -9.7966
    4    7    6    0.8340   -7.7715
    4    7    6    0.8379  -10.8855
    4    7    6    0.8418  -14.6613
    4    7    6    0.8457  -14.6150
    4    7    6    0.8496  -12.9661
    4    7    6    0.8535   -8.5162
    4    7    6    0.8574  -14.1291
    4    7    6    0.8613   -9.5396
    4    7    6    0.8652   -5.8624
    4    7    6    0.8691  -10.2398
    4    7    6    0.8730   -7.6951
    4    7    6    0.8770  -12.3934
    4    7    6    0.8809  -10.8751
    4    7    6    0.8848  -10.1871
    4    7    6    0.8887  -15.1068
    4    7    6    0.8926   -9.6131
    4    7    6    0.8965   -9.8998
    4    7    6    0.9004   -8.9571
    4    7    6    0.9043  -10.1448
    4    7    6    0.9082  -16.0319
    4    7    6    0.9121   -9.4899
    4    7    6    0.9160  -11.8452
    4    7    6    0.9199   -9.1188
    4    7    6    0.9238  -14.0292
    4    7    6    0.9277  -14.6284
    4    7    6    0.9316  -11.2874
    4    7    6    0.9355   -8.8246
    4    7    6    0.9395   -3.8750
    4    7    6    0.9434  -11.2143
    4    7    6    0.9473  -16.1657
    4    7    6    0.9512  -10.0436
    4    7    6    0.9551  -15.1584
    4    7    6    0.9590   -7.6347
    4    7    6    0.9629  -17.3301
    4    7    6    0.9668  -14.7034
    4    7    6    0.9707  -10.4518
    4    7    6    0.9746   -9.1125
    4    7    6    0.9785   -5.7564
    4    7    6    0.9824  -13.6298
    4    7    6    0.9863  -14.6954
    4    7    6    0.9902  -15.5636
    4    7    6    0.9941   -9.4988
    4    7    6    0.9980   -1.7843
    4    7    7    0.0020    0.9173
    4    7    7    0.0059   -0.1210
    4    7    7    0.0098    9.2774
    4    7    7    0.0137    4.5478
    4    7    7    0.0176    3.2750
    4    7    7    0.0215    9.5282
    4    7    7    0.0254    2.2645
    4    7    7    0.0293   11.3578
    4    7    7    0.0332    3.3922
    4    7    7    0.0371    7.4598
    4    7    7    0.0410   10.4146
    4    7    7    0.0449    6.6338
    4    7    7    0.0488    4.2675
    4    7    7    0.0527    2.7110
    4    7    7    0.0566    6.8028
    4    7    7    0.0605    8.5172
    4    7    7    0.0645    7.4562
    4    7    7    0.0684    7.2416
    4    7    7    0.0723    6.5677
    4    7    7    0.0762    4.4060
    4    7    7    0.0801    9.9489
    4    7    7    0.0840    8.4993
    4    7    7    0.0879    6.7986
    4    7    7    0.0918   15.0132
    4    7    7    0.0957    6.7498
    4    7    7    0.0996    9.7433
    4    7    7    0.1035   11.8924
    4    7    7    0.1074    7.4515
    4    7    7    0.1113   12.3429
    4    7    7    0.1152    4.3377
    4    7    7    0.1191   13.1633
    4    7    7    0.1230    5.3904
    4    7    7    0.1270   16.4994
    4    7    7    0.1309    7.9083
    4    7    7    0.1348   14.5137
    4    7    7    0.1387    8.4903
    4    7    7    0.1426   15.9528
    4    7    7    0.1465   23.5207
    4    7    7    0.1504   20.8612
    4    7    7    0.1543   26.8597
    4    7    7    0.1582   25.1500
    4    7    7    0.1621   21.9464
    4    7    7    0.1660   25.4481
    4    7    7    0.1699   30.0050
    4    7    7    0.1738   34.9813
    4    7    7    0.1777   30.9252
    4    7    7    0.1816   36.3201
    4    7    7    0.1855   34.2955
    4    7    7    0.1895   37.9424
    4    7    7    0.1934   37.7802
    4    7    7    0.1973   38.2907
    4    7    7    0.2012   40.9456
    4    7    7    0.2051   44.6305
    4    7    7    0.2090   47.6840
    4    7    7    0.2129   40.0361
    4    7    7    0.2168   45.8294
    4    7    7    0.2207   47.7744
    4    7    7    0.2246   46.5931
    4    7    7    0.2285   47.3935
    4    7    7    0.2324   47.9580
    4    7    7    0.2363   49.0525
    4    7    7    0.2402   46.1402
    4    7    7    0.2441   45.2087
    4    7    7    0.2480   53.0649
    4    7    7    0.2520   48.1620
    4    7    7    0.2559   47.3813
    4    7    7    0.2598   47.3109
    4    7    7    0.2637   44.5953
    4    7    7    0.2676   46.5719
    4    7    7    0.2715   48.2931
    4    7    7    0.2754   46.0797
    4    7    7    0.2793   40.8725
    4    7    7    0.2832   49.1578
    4    7    7    0.2871   44.7690
    4    7    7    0.2910   42.0212
    4    7    7    0.2949   40.0527
    4    7    7    0.2988   38.2120
    4    7    7    0.3027   41.4026
    4    7    7    0.3066   38.3917
    4    7    7    0.3105   37.2723
    4    7    7    0.3145   40.1106
    4    7    7    0.3184   39.8643
    4    7    7    0.3223   41.7126
    4    7    7    0.3262   44.5129
    4    7    7    0.3301   42.3083
    4    7    7    0.3340   36.3353
    4    7    7    0.3379   38.1610
    4    7    7    0.3418   36.1397
    4    7    7    0.3457   36.8893
    4    7    7    0.3496   36.3693
    4    7    7    0.3535   41.1718
    4    7    7    0.3574   40.7112
    4    7    7    0.3613   37.4636
    4    7    7    0.3652   41.3606
    4    7    7    0.3691   41.4127
    4    7    7    0.3730   36.2010
    4    7    7    0.3770   41.3277
    4    7    7    0.3809   38.7354
    4    7    7    0.3848   37.5235
    4    7    7    0.3887   42.6702
    4    7    7    0.3926   42.9784
    4    7    7    0.3965   40.8772
    4    7    7    0.4004   42.1401
    4    7    7    0.4043   39.4449
    4    7    7    0.4082   42.7045
    4    7    7    0.4121   48.4777
    4    7    7    0.4160   45.0205
    4    7    7    0.4199   48.0189
    4    7    7    0.4238   38.3510
    4    7    7    0.4277   43.2074
    4    7    7    0.4316   47.2100
    4    7    7    0.4355   48.1342
    4    7    7    0.4395   47.9347
    4    7    7    0.4434   44.0153
    4    7    7    0.4473   46.1350
    4    7    7    0.4512   43.5252
    4    7    7    0.4551   45.0744
    4    7    7    0.4590   45.0872
    4    7    7    0.4629   44.1675
    4    7    7    0.4668   47.2493
    4    7    7    0.4707   52.6487
    4    7    7    0.4746   45.7088
    4    7    7    0.4785   54.3766
    4    7    7    0.4824   46.3818
    4    7    7    0.4863   48.3011
    4    7    7    0.4902   44.7419
    4    7    7    0.4941   43.7572
    4    7    7    0.4980   50.3471
    4    7    7    0.5020   48.1209
    4    7    7    0.5059   48.0262
    4    7    7    0.5098   49.4801
    4    7    7    0.5137   47.8350
    4    7    7    0.5176   50.3508
    4    7    7    0.5215   50.8949
    4    7    7    0.5254   50.3200
    4    7    7    0.5293   42.2028
    4    7    7    0.5332   44.8160
    4    7    7    0.5371   46.3817
    4    7    7    0.5410   44.5603
    4    7    7    0.5449   42.8077
    4    7    7    0.5488   55.1238
    4    7    7    0.5527   51.0417
    4    7    7    0.5566   45.9729
    4    7    7    0.5605   46.3784
    4    7    7    0.5645   48.9442
    4    7    7    0.5684   47.0284
    4    7    7    0.5723   41.3456
    4    7    7    0.5762   46.8856
    4    7    7    0.5801   40.6991
    4    7    7    0.5840   41.2699
    4    7    7    0.5879   39.1593
    4    7    7    0.5918   38.4355
    4    7    7    0.5957   37.8676
    4    7    7    0.5996   36.6709
    4    7    7    0.6035   32.3518
    4    7    7    0.6074   36.8783
    4    7    7    0.6113   35.1496
    4    7    7    0.6152   33.3447
    4    7    7    0.6191   32.5902
    4    7    7    0.6230   25.6656
    4    7    7    0.6270   24.4140
    4    7    7    0.6309   25.4445
    4    7    7    0.6348   26.2078
    4    7    7    0.6387   21.0619
    4    7    7    0.6426   24.9949
    4    7    7    0.6465   15.5703
    4    7    7    0.6504   16.3761
    4    7    7    0.6543   22.1788
    4    7    7    0.6582   17.7041
    4    7    7    0.6621   17.4702
    4    7    7    0.6660   14.4741
    4    7    7    0.6699   19.8050
    4    7    7    0.6738   14.1348
    4    7    7    0.6777   19.8468
    4    7    7    0.6816   15.3337
    4    7    7    0.6855   12.7356
    4    7    7    0.6895   14.0763
    4    7    7    0.6934   17.2861
    4    7    7    0.6973   15.6153
    4    7    7    0.7012   14.6056
    4    7    7    0.7051   15.5106
    4    7    7    0.7090   14.3222
    4    7    7    0.7129   12.9772
    4    7    7    0.7168   14.2176
    4    7    7    0.7207    8.0421
    4    7    7    0.7246   12.8143
    4    7    7    0.7285   11.5764
    4    7    7    0.7324    9.9581
    4    7    7    0.7363   11.0375
    4    7    7    0.7402   10.1445
    4    7    7    0.7441   15.6556
    4    7    7    0.7480    7.0647
    4    7    7    0.7520    5.3378
    4    7    7    0.7559    4.4006
    4    7    7    0.7598    7.1855
    4    7    7    0.7637    4.2575
    4    7    7    0.7676    5.5185
    4    7    7    0.7715   -0.1569
    4    7    7    0.7754   -1.4568
    4    7    7    0.7793   -0.0509
    4    7    7    0.7832   -0.1394
    4    7    7    0.7871   -4.4687
    4    7    7    0.7910   -3.9556
    4    7    7    0.7949   -8.8354
    4    7    7    0.7988   -8.7848
    4    7    7    0.8027   -0.4916
    4    7    7    0.8066  -14.0220
    4    7    7    0.8105   -2.6649
    4    7    7    0.8145   -7.6740
    4    7    7    0.8184    0.8338
    4    7    7    0.8223   -4.2033
    4    7    7    0.8262   -8.3715
    4    7    7    0.8301  -14.3973
    4    7    7    0.8340   -5.3930
    4    7    7    0.8379  -12.4201
    4    7    7    0.8418  -11.0596
    4    7    7    0.8457  -15.7896
    4    7    7    0.8496  -10.9070
    4    7    7    0.8535   -8.8838
    4    7    7    0.8574   -6.7992
    4    7    7    0.8613  -15.5511
    4    7    7    0.8652   -9.2244
    4    7    7    0.8691   -9.6895
    4    7    7    0.8730  -10.2006
    4    7    7    0.8770   -4.1194
    4    7    7    0.8809   -9.7893
    4    7    7    0.8848  -14.6850
    4    7    7    0.8887   -7.7352
    4    7    7    0.8926  -12.0859
    4    7    7    0.8965   -7.2185
    4    7    7    0.9004   -2.6371
    4    7    7    0.9043  -12.1031
    4    7    7    0.9082   -7.3890
    4    7    7    0.9121   -8.8860
    4    7    7    0.9160   -4.9528
    4    7    7    0.9199   -6.8105
    4    7    7    0.9238  -13.2999
    4    7    7    0.9277   -9.1484
    4    7    7    0.9316   -4.4549
    4    7    7    0.9355   -9.0415
    4    7    7    0.9395   -5.4837
    4    7    7    0.9434  -11.6370
    4    7    7    0.9473   -9.1805
    4    7    7    0.9512   -8.6963
    4    7    7    0.9551   -7.3224
    4    7    7    0.9590   -8.6429
    4    7    7    0.9629   -6.8239
    4    7    7    0.9668   -3.0952
    4    7    7    0.9707   -9.4190
    4    7    7    0.9746   -7.6044
    4    7    7    0.9785   -5.6461
    4    7    7    0.9824  -10.1541
    4    7    7    0.9863   -7.9094
    4    7    7    0.9902   -6.7570
    4    7    7    0.9941   -4.8577
    4    7    7    0.9980  -10.9213
    4    7    8    0.0020    5.2549
    4    7    8    0.0059   11.1621
    4    7    8    0.0098    5.9524
    4    7    8    0.0137    5.4068
    4    7    8    0.0176    5.0786
    4    7    8    0.0215   11.1357
    4    7    8    0.0254    9.3851
    4    7    8    0.0293    6.5487
    4    7    8    0.0332   12.3812
    4    7    8    0.0371    5.8489
    4    7    8    0.0410   13.4488
    4    7    8    0.0449    9.2007
    4    7    8    0.0488    8.4010
    4    7    8    0.0527   13.3253
    4    7    8    0.0566    7.0339
    4    7    8    0.0605   12.0461
    4    7    8    0.0645    9.1333
    4    7    8    0.0684    4.7631
    4    7    8    0.0723    8.0226
    4    7    8    0.0762    8.5495
    4    7    8    0.0801   14.1519
    4    7    8    0.0840    9.9667
    4    7    8    0.0879   12.9438
    4    7    8    0.0918   18.2888
    4    7    8    0.0957   16.3027
    4    7    8    0.0996   15.7371
    4    7    8    0.1035    7.6172
    4    7    8    0.1074   13.1041
    4    7    8    0.1113   13.4630
    4    7    8    0.1152   18.5134
    4    7    8    0.1191   18.0166
    4    7    8    0.1230   18.9953
    4    7    8    0.1270   17.7468
    4    7    8    0.1309   16.6141
    4    7    8    0.1348   24.3601
    4    7    8    0.1387   24.0673
    4    7    8    0.1426   21.5962
    4    7    8    0.1465   27.0527
    4    7    8    0.1504   20.1072
    4    7    8    0.1543   23.1358
    4    7    8    0.1582   27.2261
    4    7    8    0.1621   26.1374
    4    7    8    0.1660   32.7039
    4    7    8    0.1699   30.7087
    4    7    8    0.1738   34.3281
    4    7    8    0.1777   36.7077
    4    7    8    0.1816   32.6470
    4    7    8    0.1855   41.3265
    4    7    8    0.1895   38.1053
    4    7    8    0.1934   45.2121
    4    7    8    0.1973   41.0585
    4    7    8    0.2012   43.0092
    4    7    8    0.2051   38.5551
    4    7    8    0.2090   44.7846
    4    7    8    0.2129   44.8227
    4    7    8    0.2168   41.7996
    4    7    8    0.2207   43.6447
    4    7    8    0.2246   50.4654
    4    7    8    0.2285   43.2948
    4    7    8    0.2324   43.0461
    4    7    8    0.2363   43.7697
    4    7    8    0.2402   46.4285
    4    7    8    0.2441   47.2095
    4    7    8    0.2480   45.5148
    4    7    8    0.2520   39.8047
    4    7    8    0.2559   37.7936
    4    7    8    0.2598   36.4204
    4    7    8    0.2637   40.1665
    4    7    8    0.2676   38.2885
    4    7    8    0.2715   36.9555
    4    7    8    0.2754   38.6979
    4    7    8    0.2793   36.9239
    4    7    8    0.2832   35.3670
    4    7    8    0.2871   30.1016
    4    7    8    0.2910   30.8296
    4    7    8    0.2949   39.1417
    4    7    8    0.2988   34.2187
    4    7    8    0.3027   31.4042
    4    7    8    0.3066   27.4742
    4    7    8    0.3105   27.4242
    4    7    8    0.3145   23.0098
    4    7    8    0.3184   27.3324
    4    7    8    0.3223   25.5134
    4    7    8    0.3262   23.5608
    4    7    8    0.3301   19.2130
    4    7    8    0.3340   25.2711
    4    7    8    0.3379   22.5177
    4    7    8    0.3418   20.2875
    4    7    8    0.3457   22.3945
    4    7    8    0.3496   22.0335
    4    7    8    0.3535   23.6035
    4    7    8    0.3574   20.5043
    4    7    8    0.3613   24.6315
    4    7    8    0.3652   27.3215
    4    7    8    0.3691   17.7294
    4    7    8    0.3730   18.0171
    4    7    8    0.3770   22.1303
    4    7    8    0.3809   18.5701
    4    7    8    0.3848   23.0644
    4    7    8    0.3887   14.2448
    4    7    8    0.3926   18.9696
    4    7    8    0.3965   22.1285
    4    7    8    0.4004   18.3290
    4    7    8    0.4043   21.8849
    4    7    8    0.4082   21.8666
    4    7    8    0.4121   20.7418
    4    7    8    0.4160   17.1352
    4    7    8    0.4199   24.8455
    4    7    8    0.4238   24.6162
    4    7    8    0.4277   21.6075
    4    7    8    0.4316   24.4874
    4    7    8    0.4355   23.9333
    4    7    8    0.4395   29.5625
    4    7    8    0.4434   24.0880
    4    7    8    0.4473   28.9761
    4    7    8    0.4512   29.1091
    4    7    8    0.4551   28.6105
    4    7    8    0.4590   32.6887
    4    7    8    0.4629   33.8156
    4    7    8    0.4668   31.9530
    4    7    8    0.4707   31.7108
    4    7    8    0.4746   30.3437
    4    7    8    0.4785   30.7069
    4    7    8    0.4824   33.4930
    4    7    8    0.4863   36.0454
    4    7    8    0.4902   35.3535
    4    7    8    0.4941   37.1257
    4    7    8    0.4980   30.9614
    4    7    8    0.5020   40.0227
    4    7    8    0.5059   32.2350
    4    7    8    0.5098   36.7526
    4    7    8    0.5137   36.6112
    4    7    8    0.5176   33.5870
    4    7    8    0.5215   32.1211
    4    7    8    0.5254   35.0585
    4    7    8    0.5293   35.3611
    4    7    8    0.5332   40.5156
    4    7    8    0.5371   36.4050
    4    7    8    0.5410   38.0725
    4    7    8    0.5449   41.0603
    4    7    8    0.5488   39.0650
    4    7    8    0.5527   37.9460
    4    7    8    0.5566   39.6560
    4    7    8    0.5605   38.9934
    4    7    8    0.5645   29.7014
    4    7    8    0.5684   33.0954
    4    7    8    0.5723   36.1263
    4    7    8    0.5762   27.4531
    4    7    8    0.5801   27.7807
    4    7    8    0.5840   26.3459
    4    7    8    0.5879   32.2200
    4    7    8    0.5918   25.8660
    4    7    8    0.5957   27.6964
    4    7    8    0.5996   24.5471
    4    7    8    0.6035   32.7746
    4    7    8    0.6074   25.7597
    4    7    8    0.6113   25.8099
    4    7    8    0.6152   26.3758
    4    7    8    0.6191   23.8331
    4    7    8    0.6230   21.3274
    4    7    8    0.6270   25.5550
    4    7    8    0.6309   24.2042
    4    7    8    0.6348   23.9457
    4    7    8    0.6387   23.7910
    4    7    8    0.6426   20.3368
    4    7    8    0.6465   27.8260
    4    7    8    0.6504   21.9524
    4    7    8    0.6543   26.4391
    4    7    8    0.6582   30.1856
    4    7    8    0.6621   23.5139
    4    7    8    0.6660   21.6606
    4    7    8    0.6699   30.4216
    4    7    8    0.6738   29.9521
    4    7    8    0.6777   32.4736
    4    7    8    0.6816   30.2259
    4    7    8    0.6855   33.9214
    4    7    8    0.6895   25.2763
    4    7    8    0.6934   30.5524
    4    7    8    0.6973   28.2162
    4    7    8    0.7012   27.8162
    4    7    8    0.7051   28.7666
    4    7    8    0.7090   25.7185
    4    7    8    0.7129   26.9469
    4    7    8    0.7168   29.5385
    4    7    8    0.7207   25.3958
    4    7    8    0.7246   20.0576
    4    7    8    0.7285   26.2716
    4    7    8    0.7324   20.8517
    4    7    8    0.7363   24.3785
    4    7    8    0.7402   21.7092
    4    7    8    0.7441   16.9329
    4    7    8    0.7480   14.9882
    4    7    8    0.7520   19.5791
    4    7    8    0.7559   14.5210
    4    7    8    0.7598   12.0953
    4    7    8    0.7637   11.5571
    4    7    8    0.7676   12.8398
    4    7    8    0.7715   10.9555
    4    7    8    0.7754    8.7174
    4    7    8    0.7793    5.8049
    4    7    8    0.7832    9.0818
    4    7    8    0.7871    0.6117
    4    7    8    0.7910    0.7986
    4    7    8    0.7949    1.7656
    4    7    8    0.7988   -6.4346
    4    7    8    0.8027   -3.3768
    4    7    8    0.8066   -2.8769
    4    7    8    0.8105   -4.8491
    4    7    8    0.8145   -0.5740
    4    7    8    0.8184   -5.7962
    4    7    8    0.8223   -5.4390
    4    7    8    0.8262   -7.4827
    4    7    8    0.8301   -2.6698
    4    7    8    0.8340   -7.8747
    4    7    8    0.8379   -2.2961
    4    7    8    0.8418   -0.0837
    4    7    8    0.8457   -6.9882
    4    7    8    0.8496   -4.5581
    4    7    8    0.8535   -3.9426
    4    7    8    0.8574    0.1995
    4    7    8    0.8613   -0.9089
    4    7    8    0.8652   -5.2858
    4    7    8    0.8691    1.4924
    4    7    8    0.8730   -2.2277
    4    7    8    0.8770   -5.0442
    4    7    8    0.8809   -0.7232
    4    7    8    0.8848   -1.3300
    4    7    8    0.8887    4.6976
    4    7    8    0.8926    1.6394
    4    7    8    0.8965   -1.6044
    4    7    8    0.9004   -1.0375
    4    7    8    0.9043    2.1390
    4    7    8    0.9082    6.5292
    4    7    8    0.9121    0.0908
    4    7    8    0.9160    2.5646
    4    7    8    0.9199   -0.5326
    4    7    8    0.9238    2.9812
    4    7    8    0.9277   -0.7451
    4    7    8    0.9316    1.2398
    4    7    8    0.9355   -3.6897
    4    7    8    0.9395   -0.8407
    4    7    8    0.9434    0.1315
    4    7    8    0.9473   -2.3499
    4    7    8    0.9512    3.7553
    4    7    8    0.9551   -2.5485
    4    7    8    0.9590   -0.3064
    4    7    8    0.9629   -3.9877
    4    7    8    0.9668   -2.2164
    4    7    8    0.9707    1.8485
    4    7    8    0.9746    2.7367
    4    7    8    0.9785   -0.8838
    4    7    8    0.9824   -1.8879
    4    7    8    0.9863   -0.4361
    4    7    8    0.9902   -0.0205
    4    7    8    0.9941    0.3418
    4    7    8    0.9980   -5.0384
    4    7    9    0.0020    7.2759
    4    7    9    0.0059    4.3896
    4    7    9    0.0098    3.6735
    4    7    9    0.0137    7.3758
    4    7    9    0.0176   12.5410
    4    7    9    0.0215    4.8859
    4    7    9    0.0254    4.4363
    4    7    9    0.0293    7.3796
    4    7    9    0.0332   11.3394
    4    7    9    0.0371   10.1913
    4    7    9    0.0410   10.0906
    4    7    9    0.0449    5.3636
    4    7    9    0.0488   17.2440
    4    7    9    0.0527   12.9879
    4    7    9    0.0566   11.1371
    4    7    9    0.0605   12.1107
    4    7    9    0.0645    6.1375
    4    7    9    0.0684   11.2383
    4    7    9    0.0723   10.9059
    4    7    9    0.0762    5.9570
    4    7    9    0.0801   10.2483
    4    7    9    0.0840    7.8567
    4    7    9    0.0879    5.8297
    4    7    9    0.0918   12.8336
    4    7    9    0.0957   11.6430
    4    7    9    0.0996    1.5013
    4    7    9    0.1035   12.0330
    4    7    9    0.1074   18.7164
    4    7    9    0.1113   10.4869
    4    7    9    0.1152   10.5013
    4    7    9    0.1191   11.2144
    4    7    9    0.1230    2.9077
    4    7    9    0.1270   15.5940
    4    7    9    0.1309   14.8656
    4    7    9    0.1348   11.6912
    4    7    9    0.1387   14.8703
    4    7    9    0.1426   20.9085
    4    7    9    0.1465   17.1459
    4    7    9    0.1504   19.8389
    4    7    9    0.1543   19.7427
    4    7    9    0.1582   23.5176
    4    7    9    0.1621   24.2265
    4    7    9    0.1660   26.0974
    4    7    9    0.1699   32.2670
    4    7    9    0.1738   26.0631
    4    7    9    0.1777   30.1992
    4    7    9    0.1816   34.3171
    4    7    9    0.1855   36.0082
    4    7    9    0.1895   35.0097
    4    7    9    0.1934   36.7161
    4    7    9    0.1973   36.5119
    4    7    9    0.2012   37.0315
    4    7    9    0.2051   46.3518
    4    7    9    0.2090   47.8322
    4    7    9    0.2129   44.1337
    4    7    9    0.2168   45.4545
    4    7    9    0.2207   45.5810
    4    7    9    0.2246   52.6035
    4    7    9    0.2285   45.5758
    4    7    9    0.2324   48.2460
    4    7    9    0.2363   48.0713
    4    7    9    0.2402   49.1100
    4    7    9    0.2441   53.0006
    4    7    9    0.2480   47.5303
    4    7    9    0.2520   51.4042
    4    7    9    0.2559   46.6115
    4    7    9    0.2598   43.5516
    4    7    9    0.2637   43.8470
    4    7    9    0.2676   50.8733
    4    7    9    0.2715   52.1619
    4    7    9    0.2754   52.1399
